player_id,player_name,season,pass_attempts,completions,pass_yards,pass_tds,interceptions,sacks,pass_epa_per_play,pass_total_epa,completion_pct,yards_per_attempt,pass_td_rate,int_rate,carries,rush_yards,rush_tds,explosive_runs,rush_fumbles,rush_epa_per_play,rush_total_epa,yards_per_carry,rush_td_rate,explosive_run_rate,fumble_rate,targets,receptions,rec_yards,rec_tds,explosive_recs,rec_fumbles,air_yards,yac,rec_epa_per_play,rec_total_epa,catch_rate,yards_per_rec,rec_td_rate,explosive_rec_rate,air_yards_per_target,yac_per_rec,games_played,player,position,curr_year_signed,curr_years,curr_value,curr_apy,curr_guaranteed,is_active,curr_apy_cap_pct,curr_inflated_value,curr_inflated_apy,curr_inflated_guaranteed,draft_round,draft_overall,year_end,next_year_signed,next_apy,next_years,next_value,next_guaranteed,next_apy_cap_pct,next_inflated_value,next_inflated_apy,next_inflated_guaranteed
00-0035432,J.Moore,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,56.0,0.0,1,0.0,60.0,26.0,0.650373193944688,2.601492775778752,0.75,18.666666666666668,0.0,0.3333333333333333,15.0,8.666666666666666,1,Jason Moore,WR,2021,1,0.85,0.85,0.0,false,0.005,1.402849,1.402849,0.0,,,2021,2022,0.895,1,0.895,0.0,0.004,1.294784,1.294784,0.0
00-0036415,V.Jefferson,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0,0.0,-0.7733884369954467,-0.7733884369954467,-1.0,0.0,0.0,0.0,31.0,19.0,220.0,1.0,2,0.0,351.0,46.0,0.05691661659996544,1.7644151145989286,0.6129032258064516,11.578947368421053,0.03225806451612903,0.10526315789473684,11.32258064516129,2.4210526315789473,13,Van Jefferson,WR,2020,4,5.61114,1.402785,3.11588,false,0.006999999999999999,8.527121,2.13178,4.735131,2,57,2023,2024,1.2925,1,1.2925,0.1675,0.005,1.52428,1.52428,0.197537
00-0037838,I.Likely,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,27.0,307.0,1.0,4,2.0,287.0,117.0,0.14987278520690372,5.395420267448534,0.75,11.37037037037037,0.027777777777777776,0.14814814814814814,7.972222222222222,4.333333333333333,11,Isaiah Likely,TE,2022,4,4.164336,1.041084,0.504336,false,0.005,6.024486,1.506122,0.729616,4,139,2025,2026,13.333333,3,40.0,20.5,0.044000000000000004,40.0,13.333333,20.5
00-0027942,A.Green,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,46.0,694.0,6.0,12,2.0,958.0,163.0,0.3678315131109461,28.690858022653796,0.5897435897435898,15.08695652173913,0.07692307692307693,0.2608695652173913,12.282051282051283,3.5434782608695654,9,A.J. Green,WR,2015,4,60.0,15.0,26.75,false,0.105,126.130653,31.532663,56.23325,1,4,2018,2020,17.971,1,17.971,17.971,0.091,27.310117,27.310117,27.310117
00-0032156,T.Siemian,2017,335.0,206.0,2285.0,12.0,14.0,33.0,-0.15520703771038813,-59.59950248078904,0.6149253731343284,6.82089552238806,0.03582089552238806,0.041791044776119404,31.0,127.0,1.0,2,2.0,0.13978599759393645,4.33336592541203,4.096774193548387,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,Trevor Siemian,QB,2015,4,2.332784,0.583196,0.052784,false,0.004,4.903926,1.225982,0.110961,7,250,2018,2019,2.0,1,2.0,1.0,0.011000000000000001,3.20085,3.20085,1.600425
00-0033460,J.Ross,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,1,0.0,0.979927982436493,0.979927982436493,16.0,0.0,1.0,0.0,20.0,11.0,224.0,1.0,3,1.0,314.0,40.0,0.6106051441136515,12.21210288227303,0.55,20.363636363636363,0.05,0.2727272727272727,15.7,3.6363636363636362,9,John Ross,WR,2021,1,2.25,2.25,1.0,false,0.012,3.713425,3.713425,1.650411,1,9,2021,2023,1.08,1,1.08,0.0,0.005,1.447046,1.447046,0.0
00-0031325,S.Watkins,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,27.0,394.0,1.0,6,1.0,630.0,107.0,-0.04075995104686207,-1.9972376012962414,0.5510204081632653,14.592592592592593,0.02040816326530612,0.2222222222222222,12.857142857142858,3.962962962962963,11,Sammy Watkins,WR,2021,1,5.0,5.0,5.0,false,0.027000000000000003,8.252055,8.252055,8.252055,1,4,2021,2022,1.85,1,1.85,0.35,0.009000000000000001,2.676369,2.676369,0.50634
00-0030279,K.Allen,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,1,0.0,-0.0765730410348624,-0.2297191231045872,5.333333333333333,0.0,0.3333333333333333,0.0,149.0,104.0,1199.0,6.0,15,0.0,1506.0,369.0,0.28768254533608123,42.864699255076104,0.697986577181208,11.528846153846153,0.040268456375838924,0.14423076923076922,10.10738255033557,3.548076923076923,16,Keenan Allen,WR,2016,4,45.0,11.25,20.656,false,0.07200000000000001,87.293102,21.823276,40.069474,3,76,2019,2020,20.025,4,80.1,32.0,0.10099999999999999,121.726135,30.431534,48.629667
00-0033282,C.Samuel,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,81.0,1.0,2,0.0,145.0,27.0,0.978442770946357,8.805984938517213,0.7777777777777778,11.571428571428571,0.1111111111111111,0.2857142857142857,16.11111111111111,3.857142857142857,5,Curtis Samuel,WR,2024,3,24.0,8.0,14.02,false,0.031,28.303837,9.434612,16.534158,2,40,2026,,,,,,,,,
00-0031288,A.McCarron,2018,3.0,1.0,8.0,0.0,0.0,1.0,-0.6513076643896056,-2.6052306575584225,0.3333333333333333,2.6666666666666665,0.0,0.0,3.0,-2.0,0.0,0,0.0,-1.0820002974166225,-3.2460008922498673,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,A.J. McCarron,QB,2018,2,10.0,5.0,4.9,false,0.027999999999999997,16.997743,8.498871,8.328894,5,164,2019,2019,3.0,1,3.0,2.5,0.016,4.801275,4.801275,4.001063
00-0033455,A.Firkser,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,39.0,387.0,1.0,4,0.0,371.0,143.0,0.3557975827730536,18.85727188697184,0.7358490566037735,9.923076923076923,0.018867924528301886,0.10256410256410256,7.0,3.6666666666666665,15,Anthony Firkser,TE,2020,1,0.66,0.66,0.0,false,0.003,1.002987,1.002987,0.0,,,2020,2021,3.0,1,3.0,3.0,0.016,4.951233,4.951233,4.951233
00-0034788,J.Graham,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,149.0,1.0,3,0.0,86.0,73.0,1.150694332929561,11.50694332929561,0.9,16.555555555555557,0.1,0.3333333333333333,8.6,8.11111111111111,5,Jaeden Graham,TE,2019,2,1.08,0.54,0.0,false,0.003,1.728459,0.86423,0.0,,,2020,2021,0.85,1,0.85,0.0,0.005,1.402849,1.402849,0.0
00-0032775,D.Robinson,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,48.0,458.0,2.0,4,2.0,676.0,150.0,0.047981339449632565,3.5986004587224425,0.64,9.541666666666666,0.02666666666666667,0.08333333333333333,9.013333333333334,3.125,16,Demarcus Robinson,WR,2022,1,1.1875,1.1875,0.4275,false,0.006,1.717939,1.717939,0.618458,4,126,2022,2023,1.165,1,1.165,0.0,0.005,1.560934,1.560934,0.0
00-0035594,T.Homer,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,177.0,1.0,4,0.0,0.4626314418152446,9.715260278120137,8.428571428571429,0.047619047619047616,0.19047619047619047,0.0,20.0,16.0,161.0,0.0,3,0.0,48.0,128.0,-0.21737728598382092,-4.347545719676418,0.8,10.0625,0.0,0.1875,2.4,8.0,12,Travis Homer,RB,2019,4,2.66336,0.66584,0.14336,false,0.004,4.262508,1.065627,0.229437,6,204,2022,2023,2.0,2,4.0,1.75,0.009000000000000001,5.359431,2.679715,2.344751
00-0036572,S.Smith,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,0,0.0,-1.4008803889155388,-1.4008803889155388,-3.0,0.0,0.0,0.0,11.0,6.0,104.0,0.0,1,0.0,74.0,71.0,-0.22862690467048774,-2.5148959513753653,0.5454545454545454,17.333333333333332,0.0,0.16666666666666666,6.7272727272727275,11.833333333333334,5,Shi Smith,WR,2021,4,3.652416,0.913104,0.172416,false,0.005,6.027987,1.506997,0.284557,6,204,2024,2023,0.216,1,0.216,0.0,0.001,0.289409,0.289409,0.0
00-0037077,S.Howell,2023,591.0,388.0,3946.0,21.0,21.0,65.0,-0.17594991397822513,-119.46999159121486,0.6565143824027073,6.676818950930626,0.03553299492385787,0.03553299492385787,49.0,263.0,5.0,11,1.0,0.5037603488636934,24.684257094320976,5.36734693877551,0.10204081632653061,0.22448979591836735,0.02040816326530612,1.0,1.0,4.0,0.0,0,0.0,1.0,3.0,-0.30589396954746917,-0.30589396954746917,1.0,4.0,0.0,0.0,1.0,3.0,17,Sam Howell,QB,2022,4,4.0216,1.0054,0.3616,false,0.005,5.817992,1.454498,0.523122,5,144,2025,2026,2.5,1,2.5,2.5,0.008,2.5,2.5,2.5
00-0038041,J.Ferguson,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,174.0,2.0,3,1.0,77.0,124.0,0.35864889294667085,7.890275644826758,0.8636363636363636,9.157894736842104,0.09090909090909091,0.15789473684210525,3.5,6.526315789473684,11,Jake Ferguson,TE,2022,4,4.36488,1.09122,0.70488,false,0.005,6.31461,1.578653,1.01974,4,129,2025,2025,12.5,4,50.0,20.656,0.045,53.939828,13.484957,22.283622
00-0034353,A.Miller,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,0.0,0,0.0,15.0,1.0,2.180934162577614,2.180934162577614,1.0,16.0,0.0,0.0,15.0,1.0,1,Anthony Miller,WR,2024,1,1.125,1.125,0.0,false,0.004,1.326742,1.326742,0.0,2,51,2024,2025,1.17,1,1.17,0.0,0.004,1.262192,1.262192,0.0
00-0038416,T.Bagent,2023,137.0,94.0,859.0,3.0,6.0,5.0,-0.21659362908330732,-32.27245073341279,0.6861313868613139,6.2700729927007295,0.021897810218978103,0.043795620437956206,23.0,109.0,2.0,5,0.0,0.47927338953244597,11.023287959246257,4.739130434782608,0.08695652173913043,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Tyson Bagent,QB,2023,3,2.72,0.906667,0.025,false,0.004,3.644413,1.214805,0.033496,,,2025,2025,5.0,2,10.0,2.53,0.018000000000000002,10.787966,5.393983,2.729355
00-0035704,D.Lock,2020,428.0,254.0,2933.0,16.0,15.0,19.0,-0.10344492387414067,-48.20533452534955,0.5934579439252337,6.852803738317757,0.037383177570093455,0.035046728971962614,44.0,160.0,3.0,5,5.0,0.03095941131785991,1.3622140979858361,3.6363636363636362,0.06818181818181818,0.11363636363636363,0.11363636363636363,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,Drew Lock,QB,2019,4,7.01082,1.752705,4.42745,false,0.009000000000000001,11.220292,2.805073,7.085802,2,42,2022,2023,4.0,1,4.0,1.75,0.018000000000000002,5.359431,5.359431,2.344751
00-0030526,E.Manuel,2017,42.0,24.0,265.0,1.0,1.0,4.0,-0.265181243186135,-12.463518429748346,0.5714285714285714,6.309523809523809,0.023809523809523808,0.023809523809523808,2.0,15.0,0.0,1,0.0,1.1498216336476617,2.2996432672953233,7.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,E.J. Manuel,QB,2017,1,0.8,0.8,0.0,false,0.005,1.442874,1.442874,0.0,1,16,2017,2018,1.0,1,1.0,0.08,0.006,1.699774,1.699774,0.135982
00-0036297,D.Evans,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,0.0,-0.4316042757127434,-1.2948128271382302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Darrynton Evans,RB,2024,1,1.055,1.055,0.0,false,0.004,1.24419,1.24419,0.0,3,93,2024,2025,1.21,1,1.21,0.015,0.004,1.305344,1.305344,0.016182
00-0034869,S.Darnold,2019,428.0,273.0,3024.0,19.0,13.0,33.0,-0.029984736638212384,-14.302719376427307,0.6378504672897196,7.065420560747664,0.04439252336448598,0.030373831775700934,33.0,62.0,2.0,2,7.0,-0.23373479225891503,-7.713248144544195,1.878787878787879,0.06060606060606061,0.06060606060606061,0.21212121212121213,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,Sam Darnold,QB,2018,4,30.247694,7.561924,30.247694,false,0.043,51.414252,12.853564,51.414252,1,3,2021,2023,4.5,1,4.5,3.5,0.02,6.029359,6.029359,4.689502
00-0031237,T.Bridgewater,2020,481.0,340.0,3733.0,15.0,11.0,31.0,0.05635797575645301,29.58793727213783,0.7068607068607069,7.760914760914761,0.031185031185031187,0.02286902286902287,53.0,279.0,5.0,11,4.0,0.21764808766780125,11.535348646393466,5.264150943396227,0.09433962264150944,0.20754716981132076,0.07547169811320754,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,Teddy Bridgewater,QB,2020,3,63.0,21.0,33.0,false,0.106,95.739657,31.913219,50.149344,1,32,2022,2021,11.5,1,11.5,10.0625,0.063,18.979726,18.979726,16.60726
00-0032128,C.Conley,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,17.0,199.0,1.0,2,0.0,344.0,69.0,0.0927375614180008,2.874864403958025,0.5483870967741935,11.705882352941176,0.03225806451612903,0.11764705882352941,11.096774193548388,4.0588235294117645,9,Chris Conley,WR,2015,4,3.123686,0.780922,0.712436,false,0.005,6.566543,1.641637,1.497667,3,76,2018,2019,2.2975,2,4.595,1.0,0.012,7.353953,3.676977,1.600425
00-0034343,J.Rosen,2018,379.0,217.0,2278.0,11.0,14.0,45.0,-0.352974037323859,-154.9556023851741,0.5725593667546174,6.010554089709762,0.029023746701846966,0.036939313984168866,23.0,138.0,0.0,6,3.0,0.16880669511276694,3.8825539875936395,6.0,0.0,0.2608695652173913,0.13043478260869565,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,Josh Rosen,QB,2018,4,17.59776,4.39944,17.59776,false,0.025,29.91222,7.478055,29.91222,1,10,2021,2020,0.75,1,0.75,0.0,0.004,1.139758,1.139758,0.0
00-0029273,R.Turbin,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,53.0,1.0,0,0.0,-0.04119223726013379,-0.9474214569830772,2.3043478260869565,0.043478260869565216,0.0,0.0,11.0,9.0,56.0,0.0,0,0.0,-11.0,69.0,-0.10161847560504093,-1.1178032316554503,0.8181818181818182,6.222222222222222,0.0,0.0,-1.0,7.666666666666667,6,Robert Turbin,RB,2017,2,2.7,1.35,0.5,false,0.008,4.869701,2.43485,0.901796,4,106,2018,2019,0.805,1,0.805,0.0,0.004,1.288342,1.288342,0.0
00-0027861,C.Spiller,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,-0.6521406248211861,-1.3042812496423721,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,2.0,0.0,-1.4075524427246628,-2.8151048854493257,0.0,NaN,0.0,NaN,1.0,NaN,1,C.J. Spiller,RB,2017,1,0.9,0.9,0.0,false,0.005,1.623234,1.623234,0.0,1,9,2017,2018,0.9,1,0.9,0.0,0.005,1.529797,1.529797,0.0
00-0023310,L.Moore,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,29.0,337.0,4.0,7,1.0,421.0,59.0,0.21357072765199836,9.18354128903593,0.6744186046511628,11.620689655172415,0.09302325581395349,0.2413793103448276,9.790697674418604,2.0344827586206895,13,Lance Moore,WR,2015,1,1.05,1.05,0.04,false,0.006999999999999999,2.207286,2.207286,0.084087,,,2015,2016,0.985,1,0.985,0.0,0.006,1.910749,1.910749,0.0
00-0028142,V.Green,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,191.0,1.0,3,0.0,175.0,92.0,0.14872250676589002,3.2718951488495804,0.6363636363636364,13.642857142857142,0.045454545454545456,0.21428571428571427,7.954545454545454,6.571428571428571,11,Virgil Green,TE,2015,3,8.4,2.8,2.5,false,0.02,17.658291,5.886097,5.255444,7,204,2017,2018,2.866667,3,8.6,5.9,0.016,14.618059,4.872687,10.028668
00-0030968,K.Smith,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0,0.0,-0.4334223682642914,-2.167111841321457,1.6,0.0,0.0,0.0,3.0,1.0,13.0,0.0,0,0.0,21.0,13.0,-0.13315262144897133,-0.399457864346914,0.3333333333333333,13.0,0.0,0.0,7.0,13.0,6,Keith Smith,FB,2019,1,0.805,0.805,0.0,false,0.004,1.288342,1.288342,0.0,,,2019,2020,1.453333,3,4.36,2.01,0.006999999999999999,6.625792,2.208597,3.054551
00-0031236,B.Cooks,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,40.0,0.0,3,0.0,-0.14386274168888727,-1.2947646751999855,4.444444444444445,0.0,0.3333333333333333,0.0,115.0,65.0,1082.0,7.0,18,0.0,1759.0,227.0,0.35415435288917235,40.72775058225482,0.5652173913043478,16.646153846153847,0.06086956521739131,0.27692307692307694,15.295652173913043,3.4923076923076923,16,Brandin Cooks,WR,2014,4,8.383452,2.095863,7.601853,false,0.016,18.985682,4.746421,17.215625,1,20,2017,2018,16.2,5,81.0,20.459,0.091,137.681716,27.536343,34.775682
00-0032268,M.Mariota,2025,220.0,139.0,1695.0,10.0,7.0,16.0,-0.015847853837264152,-3.8985720439669813,0.6318181818181818,7.704545454545454,0.045454545454545456,0.031818181818181815,50.0,297.0,1.0,9,3.0,0.1339168466357185,6.695842331785926,5.94,0.02,0.18,0.06,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,Marcus Mariota,QB,2025,1,8.0,8.0,7.39,false,0.028999999999999998,8.630372,8.630372,7.972307,1,2,2025,2026,7.0,1,7.0,6.39,0.023,7.0,7.0,6.39
00-0038576,C.Jones,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0,0.0,0.5499726234702393,1.0999452469404787,6.5,0.0,0.0,0.0,9.0,7.0,64.0,0.0,1,0.0,79.0,38.0,0.2640290558661541,2.376261502795387,0.7777777777777778,9.142857142857142,0.0,0.14285714285714285,8.777777777777779,5.428571428571429,4,Charlie Jones,WR,2023,4,4.518776,1.129694,0.678776,true,0.005,6.054517,1.513629,0.909463,4,131,2026,,,,,,,,,
00-0030670,B.Fowler,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,11.0,0.0,0,0.0,47.0,1.0,-1.3374532119147868,-8.02471927148872,0.3333333333333333,5.5,0.0,0.0,7.833333333333333,0.5,1,Bennie Fowler,WR,2020,1,0.245529,0.245529,0.0,false,0.001,0.373125,0.373125,0.0,,,2020,2021,0.99,1,0.99,0.0,0.005,1.633907,1.633907,0.0
00-0034869,S.Darnold,2023,45.0,28.0,297.0,2.0,1.0,6.0,-0.005041475412761975,-0.2621567214636227,0.6222222222222222,6.6,0.044444444444444446,0.022222222222222223,21.0,15.0,1.0,0,1.0,-0.395584940526446,-8.307283751055365,0.7142857142857143,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,Sam Darnold,QB,2023,1,4.5,4.5,3.5,false,0.02,6.029359,6.029359,4.689502,1,3,2023,2024,10.0,1,10.0,8.75,0.039,11.793265,11.793265,10.319107
00-0034681,C.Edmonds,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,176.0,0.0,5,0.0,-0.13070472297424982,-6.4045314257382415,3.5918367346938775,0.0,0.10204081632653061,0.0,17.0,14.0,81.0,0.0,0,0.0,-25.0,111.0,0.059942228151211405,1.019017878570594,0.8235294117647058,5.785714285714286,0.0,0.0,-1.4705882352941178,7.928571428571429,13,Chase Edmonds,RB,2023,1,1.2325,1.2325,0.1525,false,0.005,1.651375,1.651375,0.204328,4,134,2023,2024,1.5,1,1.5,1.0,0.006,1.76899,1.76899,1.179327
00-0031288,A.McCarron,2020,1.0,1.0,20.0,0.0,0.0,1.0,-0.6245204780716449,-1.2490409561432898,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,A.J. McCarron,QB,2020,1,4.0,4.0,3.75,false,0.02,6.078708,6.078708,5.698789,5,164,2020,2021,1.2125,1,1.2125,0.1375,0.006999999999999999,2.001123,2.001123,0.226932
00-0036331,D.Duvernay,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,0,0.0,-0.13818918487231713,-0.5527567394892685,3.75,0.0,0.0,0.0,9.0,4.0,18.0,0.0,0,0.0,81.0,17.0,-0.4451251939286354,-4.006126745357719,0.4444444444444444,4.5,0.0,0.0,9.0,4.25,6,Devin Duvernay,WR,2020,4,4.455706,1.116927,0.887964,false,0.006,6.771234,1.697368,1.349419,3,92,2023,2024,4.25,2,8.5,5.7,0.017,10.024276,5.012138,6.722161
00-0031959,M.Murphy,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,-0.500477341003716,-0.500477341003716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Marcus Murphy,RB,2015,4,2.349288,0.587322,0.069288,false,0.004,4.938621,1.234655,0.145656,7,230,2018,2017,0.655,3,1.965,0.0,0.004,3.54406,1.181353,0.0
00-0032064,D.Smelter,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,0.0,1,0.0,13.0,10.0,1.409256712300703,1.409256712300703,1.0,23.0,0.0,1.0,13.0,10.0,1,DeAndre Smelter,WR,2016,1,0.1173,0.1173,0.0,false,0.001,0.227544,0.227544,0.0,4,132,2016,2017,0.1224,1,0.1224,0.0,0.001,0.22076,0.22076,0.0
00-0033275,P.Walker,2020,51.0,32.0,368.0,1.0,5.0,4.0,-0.3741083137100405,-22.44649882260243,0.6274509803921569,7.215686274509804,0.0196078431372549,0.09803921568627451,5.0,-2.0,0.0,0,1.0,-0.47975956575246526,-2.3987978287623264,-0.4,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0,0.0,6.0,0.0,-0.40847092552576214,-0.40847092552576214,0.0,NaN,0.0,NaN,6.0,NaN,4,Phillip Walker,QB,2020,2,1.565,0.7825,0.15,false,0.004,2.378295,1.189147,0.227952,,,2021,2022,0.895,1,0.895,0.0,0.004,1.294784,1.294784,0.0
00-0034286,R.James Jr.,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0,0.0,-0.8261238494014833,-1.6522476988029666,-0.5,0.0,0.0,0.0,2.0,1.0,39.0,1.0,1,0.0,30.0,12.0,1.1509796296961505,2.301959259392301,0.5,39.0,0.5,1.0,15.0,12.0,7,Richie James,WR,2018,4,2.536572,0.634143,0.076572,false,0.004,4.3116,1.0779,0.130155,7,240,2021,2022,1.065,1,1.065,0.1,0.005,1.54072,1.54072,0.144669
00-0037348,T.Conner,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,91.0,0.0,1,0.0,119.0,39.0,-0.43389001771962893,-6.508350265794434,0.6,10.11111111111111,0.0,0.1111111111111111,7.933333333333334,4.333333333333333,7,Tanner Conner,WR,2025,1,0.234,0.234,0.0,false,0.001,0.252438,0.252438,0.0,,,2025,2026,1.215,1,1.215,0.0,0.004,1.215,1.215,0.0
00-0027695,T.Moeaki,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,58.0,1.0,1,0.0,12.0,53.0,0.7556464679655619,3.7782323398278095,0.6,19.333333333333332,0.2,0.3333333333333333,2.4,17.666666666666668,3,Tony Moeaki,TE,2015,1,0.745,0.745,0.0,false,0.005,1.566122,1.566122,0.0,3,93,2015,2016,0.76,1,0.76,0.0,0.005,1.474284,1.474284,0.0
