player_name,player_name,team,season,week,pass_yards,pass_tds,rush_yards,rush_tds,rec_yards,rec_tds,completions,attempts,passing_air_yards,fantasy_points,fantasy_points_ppr,player_norm
A.Butler,Adam Butler,LV,2024,8,0,0,0,0,0,0,0,0,0,0.0,0.0,abutler
A.Butler,Adam Butler,LV,2024,9,0,0,0,0,0,0,0,0,0,0.0,0.0,abutler
A.Butler,Adam Butler,LV,2024,11,0,0,0,0,0,0,0,0,0,0.0,0.0,abutler
A.Butler,Adam Butler,LV,2024,12,0,0,0,0,0,0,0,0,0,0.0,0.0,abutler
A.Butler,Adam Butler,LV,2024,13,0,0,0,0,0,0,0,0,0,0.0,0.0,abutler
A.Butler,Adam Butler,LV,2024,14,0,0,0,0,0,0,0,0,0,0.0,0.0,abutler
A.Butler,Adam Butler,LV,2024,15,0,0,0,0,0,0,0,0,0,0.0,0.0,abutler
A.Butler,Adam Butler,LV,2024,17,0,0,0,0,0,0,0,0,0,0.0,0.0,abutler
A.Butler,Adam Butler,LV,2024,18,0,0,0,0,0,0,0,0,0,0.0,0.0,abutler
A.Cappa,Alex Cappa,CIN,2024,13,0,0,0,0,0,0,0,0,0,0.0,0.0,acappa
A.Carlson,Anders Carlson,SF,2024,7,0,0,0,0,0,0,0,0,0,0.0,0.0,acarlson
A.Carlson,Anders Carlson,SF,2024,8,0,0,0,0,0,0,0,0,0,0.0,0.0,acarlson
A.Carlson,Anders Carlson,NYJ,2024,11,0,0,0,0,0,0,0,0,0,0.0,0.0,acarlson
A.Carlson,Anders Carlson,NYJ,2024,13,0,0,0,0,0,0,0,0,0,0.0,0.0,acarlson
A.Carlson,Anders Carlson,NYJ,2024,14,0,0,0,0,0,0,0,0,0,0.0,0.0,acarlson
A.Carlson,Anders Carlson,NYJ,2024,15,0,0,0,0,0,0,0,0,0,0.0,0.0,acarlson
A.Carlson,Anders Carlson,NYJ,2024,16,0,0,0,0,0,0,0,0,0,0.0,0.0,acarlson
A.Carter,Andre Carter II,LV,2024,17,0,0,0,0,0,0,0,0,0,0.0,0.0,acarter
A.Chachere,Andre Chachere,ARI,2024,18,0,0,0,0,0,0,0,0,0,0.0,0.0,achachere
A.Cisco,Andre Cisco,JAX,2024,1,0,0,0,0,0,0,0,0,0,0.0,0.0,acisco
A.Cisco,Andre Cisco,JAX,2024,2,0,0,0,0,0,0,0,0,0,0.0,0.0,acisco
A.Cisco,Andre Cisco,JAX,2024,3,0,0,0,0,0,0,0,0,0,0.0,0.0,acisco
A.Cisco,Andre Cisco,JAX,2024,4,0,0,0,0,0,0,0,0,0,0.0,0.0,acisco
A.Cisco,Andre Cisco,JAX,2024,5,0,0,0,0,0,0,0,0,0,0.0,0.0,acisco
A.Cisco,Andre Cisco,JAX,2024,6,0,0,0,0,0,0,0,0,0,0.0,0.0,acisco
A.Cisco,Andre Cisco,JAX,2024,7,0,0,0,0,0,0,0,0,0,0.0,0.0,acisco
A.Cisco,Andre Cisco,JAX,2024,8,0,0,0,0,0,0,0,0,0,0.0,0.0,acisco
A.Cisco,Andre Cisco,JAX,2024,9,0,0,0,0,0,0,0,0,0,0.0,0.0,acisco
A.Cisco,Andre Cisco,JAX,2024,10,0,0,0,0,0,0,0,0,0,0.0,0.0,acisco
A.Cisco,Andre Cisco,JAX,2024,11,0,0,0,0,0,0,0,0,0,0.0,0.0,acisco
A.Cisco,Andre Cisco,JAX,2024,13,0,0,0,0,0,0,0,0,0,0.0,0.0,acisco
A.Cisco,Andre Cisco,JAX,2024,14,0,0,0,0,0,0,0,0,0,0.0,0.0,acisco
A.Cisco,Andre Cisco,JAX,2024,15,0,0,0,0,0,0,0,0,0,0.0,0.0,acisco
A.Cisco,Andre Cisco,JAX,2024,16,0,0,0,0,0,0,0,0,0,0.0,0.0,acisco
A.Cisco,Andre Cisco,JAX,2024,17,0,0,0,0,0,0,0,0,0,0.0,0.0,acisco
A.Colbert,Adrian Colbert,CHI,2024,18,0,0,0,0,0,0,0,0,0,0.0,0.0,acolbert
A.Cole,AJ Cole,LV,2024,1,0,0,0,0,0,0,0,0,0,0.0,0.0,acole
A.Cole,AJ Cole,LV,2024,2,0,0,0,0,0,0,0,0,0,0.0,0.0,acole
A.Cole,AJ Cole,LV,2024,3,0,0,0,0,0,0,0,0,0,0.0,0.0,acole
A.Cole,AJ Cole,LV,2024,4,0,0,0,0,0,0,0,0,0,0.0,0.0,acole
A.Cole,AJ Cole,LV,2024,5,0,0,0,0,0,0,0,0,0,0.0,0.0,acole
A.Cole,AJ Cole,LV,2024,6,0,0,0,0,0,0,0,0,0,0.0,0.0,acole
A.Cole,AJ Cole,LV,2024,7,0,0,0,0,0,0,0,0,0,0.0,0.0,acole
A.Cole,AJ Cole,LV,2024,8,0,0,0,0,0,0,0,0,0,0.0,0.0,acole
A.Cole,AJ Cole,LV,2024,9,0,0,0,0,0,0,0,0,0,0.0,0.0,acole
A.Cole,AJ Cole,LV,2024,11,0,0,0,0,0,0,0,0,0,0.0,0.0,acole
A.Cole,AJ Cole,LV,2024,12,34,0,0,0,0,0,1,1,4,1.36,1.36,acole
A.Cole,AJ Cole,LV,2024,13,0,0,0,0,0,0,0,0,0,0.0,0.0,acole
A.Cole,AJ Cole,LV,2024,14,0,0,0,0,0,0,0,0,0,0.0,0.0,acole
A.Cole,AJ Cole,LV,2024,15,0,0,0,0,0,0,0,0,0,0.0,0.0,acole
A.Cole,AJ Cole,LV,2024,16,0,0,0,0,0,0,0,0,0,0.0,0.0,acole
A.Cole,AJ Cole,LV,2024,17,0,0,0,0,0,0,0,0,0,0.0,0.0,acole
A.Cole,AJ Cole,LV,2024,18,0,0,0,0,0,0,0,0,0,0.0,0.0,acole
A.Cooper,Amari Cooper,CLE,2024,1,0,0,0,0,16,0,0,0,0,1.6,3.6,acooper
A.Cooper,Amari Cooper,CLE,2024,2,0,0,0,0,11,0,0,0,0,1.1,4.1,acooper
A.Cooper,Amari Cooper,CLE,2024,3,0,0,0,0,86,2,0,0,0,20.6,27.6,acooper
A.Cooper,Amari Cooper,CLE,2024,4,0,0,0,0,35,0,0,0,0,3.5,7.5,acooper
A.Cooper,Amari Cooper,CLE,2024,5,0,0,0,0,60,0,0,0,0,6.0,10.0,acooper
A.Cooper,Amari Cooper,CLE,2024,6,0,0,0,0,42,0,0,0,0,4.2,8.2,acooper
